ra_x,dec_x,R_MAG_AB,Y_MAG_AB,J_MAG_AB,H_MAG_AB,K_MAG_AB,ch1_mag,ch2_mag,gj,rj,jk,rk,Fpk,Hpk,redshift,specObjID,class,JNAME,errHalfMaj,errHalfMin,errPosAng,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,cntr,cc_flags,ext_flg,var_flg,ph_qual,r_2mass,angDist,RAdeg,DEdeg,errHalfMaj_x,errHalfMin_x,errPosAng_x,objID,mode,q_mode,class_x,SDSS12,m_SDSS12,flags,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,zph,e_zph,avg_zph,pmRA,e_pmRA,pmDE,e_pmDE,SpObjID,spType,spCl,subClass,angDist_x,RAdeg_x,DEdeg_x,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,objID_x,mode_x,q_mode_x,class_xa,SDSS12_x,m_SDSS12_x,flags_x,ObsDate_x,Q_x,umag_x,e_umag_x,gmag_x,e_gmag_x,rmag_x,e_rmag_x,imag_x,e_imag_x,zmag_x,e_zmag_x,zsp_x,e_zsp_x,f_zsp_x,zph_x,e_zph_x,avg_zph_x,pmRA_x,e_pmRA_x,pmDE_x,e_pmDE_x,SpObjID_x,spType_x,spCl_x,subClass_x,angDist_xa
334.641713,-0.528298,21.5453,20.044748,19.909595,19.476137,18.715322,17.99036,17.7839,2.7086046,1.6357038,1.1942729,2.8299766,-999.0,2.235,-999.0,NIRES092218,QSO?,J221834.01-003141.8,0.217,0.196,118.0,15.358,14.48,10.833,8.088,,,,0.046,0.061,0.09,0.197,,,,3342100001241001488,0000,0,110n,AAAB,,0.467325,334.641769,-0.528295,0.078,0.069,90.0,1237663503955788743,2,,3,J221834.02-003141.8,*,105624251662608,2003.8061,3,22.442,0.68,22.193,0.22,20.421,0.074,19.901,0.068,19.397,0.157,,,,,,,,,,,0,,,,0.201566,334.641769,-0.528295,0.078,0.069,90.0,1237663503955788743,2,,3,J221834.02-003141.8,*,105624251662608,2003.8061,3,22.442,0.68,22.193,0.22,20.421,0.074,19.901,0.068,19.397,0.157,,,,,,,,,,,0,,,,0.669128
334.868825,0.955402,21.0888,19.972645,19.292482,18.664204,18.172895,18.434444,18.312239,3.3686178,1.7963178,1.1195868,2.9159045,-999.0,0.41,999.0,TSPEC082918,??,J221928.51+005719.4,0.283,0.255,116.0,15.614,14.788,11.065,8.334,,,,0.054,0.084,0.123,,,,,3342101501241000230,0000,0,001n,AABU,,0.189406,334.868847,0.955342,0.086,0.07,90.0,1237653013499216657,2,,3,J221928.52+005719.2,*,68987912192,2000.7537,3,22.675,0.412,22.529,0.143,21.249,0.078,20.527,0.064,19.934,0.131,,,,,,,,,,,0,,,,0.230257,334.868847,0.955342,0.086,0.07,90.0,1237653013499216657,2,,3,J221928.52+005719.2,*,68987912192,2000.7537,3,22.675,0.412,22.529,0.143,21.249,0.078,20.527,0.064,19.934,0.131,,,,,,,,,,,0,,,,0.209765
334.879775,0.441681,20.9277,19.607481,19.205976,18.78914,18.257269,18.544968,18.419746,3.3165224,1.7217233,0.94870746,2.6704307,-999.0,-999.0,999.0,TSPEC083018,??,J221931.14+002630.0,0.334,0.305,126.0,15.703,15.027,11.368,8.552,,,,0.06,0.11,0.165,,,,,3342100001241028293,0000,0,01nn,ABBU,,0.326807,334.879774,0.441686,0.08,0.076,0.0,1237660357346984712,2,,3,J221931.14+002630.0,*,68987912448,2002.8533,3,25.407,0.906,22.541,0.167,20.839,0.066,20.23,0.062,19.525,0.117,,,,,,,,,,,0,,,,0.017007,334.87981,0.441632,0.136,0.135,0.0,1237666649484558653,2,,3,J221931.15+002629.8,*,105624251793680,2004.8437,2,24.368,1.963,22.659,0.245,20.931,0.103,20.202,0.078,20.346,0.336,,,,,,,,,,,0,,,,0.112718
335.057839,0.196806,21.4978,20.421642,19.955538,19.343464,18.891333,19.3694,19.223328,3.0911615,1.5422628,1.064205,2.6064677,-999.0,-999.0,1.93?,NIRES092218,QSO?,J222013.88+001148.5,0.772,0.715,130.0,16.637,16.08,11.959,8.857,,,,0.129,0.268,,,,,,3357100001241023622,0000,0,nnnn,BBUU,,0.519019,335.057855,0.196647,0.078,0.062,90.0,1237663479259530179,1,+,3,J222013.88+001147.9,*,68988047616,2003.7979,3,24.533,1.293,23.084,0.252,21.252,0.076,20.594,0.062,20.14,0.184,,,,0.41114,0.05307,0.41121,,,,,0,,,,0.575934,335.057855,0.196647,0.078,0.062,90.0,1237663479259530179,1,+,3,J222013.88+001147.9,*,68988047616,2003.7979,3,24.533,1.293,23.084,0.252,21.252,0.076,20.594,0.062,20.14,0.184,,,,0.41114,0.05307,0.41121,,,,,0,,,,0.101739
335.163004,0.051126,22.0153,20.536144,20.005934,19.507166,18.762663,17.784386,17.775654,3.4309652,2.0093668,1.2432708,3.2526374,-999.0,-999.0,-999.0,0,none,J222039.12+000304.0,0.201,0.184,129.0,14.891,14.584,11.319,8.793,,,,0.038,0.074,0.162,0.397,,,,3357100001241021589,0000,0,00nn,AABC,,0.900347,335.163133,0.051026,0.205,0.178,0.0,1237659905847133015,2,,3,J222039.15+000303.6,*,105589891924312,2002.7605,3,22.365,1.75,23.306,1.686,20.004,0.138,19.331,0.109,18.484,0.218,,,,,,,,,,,0,,,,0.586306,335.163093,0.050874,0.634,0.25,0.0,1237653012425606023,2,,3,J222039.14+000303.1,*,316730484196112,2000.7537,3,21.674,0.555,22.161,0.359,20.687,0.154,20.009,0.122,18.869,0.198,,,,,,,,,,,0,,,,0.063155
335.563095,0.646408,21.3099,20.159761,19.6581,19.079111,18.424793,18.299309,18.373543,3.3456,1.6517999,1.2333068,2.8851066,-999.0,-999.0,-999.0,0,none,J222215.14+003847.0,0.284,0.257,125.0,15.397,15.08,11.206,8.959,,,,0.051,0.11,0.168,0.524,,,,3357100001241035783,0000,0,00nn,ABBC,,0.268633,335.563149,0.646415,0.257,0.145,0.0,1237660237095503044,2,,3,J222215.15+003847.0,*,217164284160,2002.8314,3,24.995,1.431,22.896,0.275,21.114,0.103,20.456,0.091,19.813,0.178,,,,,,,,,,,0,,,,0.19598,335.563153,0.646395,0.471,0.192,0.0,1237657191968277559,2,,3,J222215.15+003847.0,*,35191082975504,2001.8813,3,24.479,1.367,23.077,0.304,21.18,0.112,20.59,0.087,19.662,0.132,,,,,,,,,,,0,,,,0.053408
335.680625,-0.49889,21.3166,19.755054,19.198795,18.70238,18.372616,18.937078,18.852842,3.458204,2.1178052,0.8261794,2.9439845,-999.0,-999.0,-999.0,0,none,J222243.34-002956.0,0.248,0.219,125.0,16.293,15.305,11.572,8.739,,,,0.094,0.129,0.198,0.405,,,,3357100001241003223,0000,0,0nnn,ABBC,,0.095419,335.680658,-0.498936,0.059,0.057,0.0,1237666407358006020,2,,3,J222243.35-002956.1,*,68987912448,2004.7754,3,25.675,0.851,22.739,0.167,21.492,0.081,20.607,0.051,19.981,0.099,,,,,,,,,,,0,,,,0.203538,335.680658,-0.498936,0.059,0.057,0.0,1237666407358006020,2,,3,J222243.35-002956.1,*,68987912448,2004.7754,3,25.675,0.851,22.739,0.167,21.492,0.081,20.607,0.051,19.981,0.099,,,,,,,,,,,0,,,,0.136845
335.969212,-0.796887,21.564,20.313519,19.634243,19.132523,18.841915,19.191797,19.229916,3.5001562,1.9297559,0.79232776,2.7220836,-999.0,-999.0,-999.0,NIRES091818,none,J222352.61-004748.7,0.613,0.551,126.0,16.359,16.47,12.088,9.144,,,,0.098,0.379,0.328,,,,,3357001601241030180,0000,0,1nnn,ACBU,,0.163471,335.969168,-0.796902,0.128,0.123,90.0,1237666647874404663,2,,3,J222352.60-004748.8,,2416254780232,2004.8437,3,25.811,0.795,22.577,0.178,21.784,0.141,21.027,0.092,20.318,0.195,,,,,,,,,,,0,,,,0.165962,335.969168,-0.796902,0.128,0.123,90.0,1237666647874404663,2,,3,J222352.60-004748.8,,2416254780232,2004.8437,3,25.811,0.795,22.577,0.178,21.784,0.141,21.027,0.092,20.318,0.195,,,,,,,,,,,0,,,,0.047838
336.039216,-0.256575,22.9742,20.697332,19.717018,18.881552,17.971811,17.905102,17.479963,3.8222826,3.257181,1.7452067,5.0023875,-999.0,-999.0,2.22,Gemini,QSO,J222409.41-001523.6,0.229,0.211,127.0,15.393,14.099,10.716,8.732,,,,0.05,0.054,0.1,0.441,,,,3357100001241012043,0000,0,110n,AAAC,,0.480844,336.039206,-0.256618,0.111,0.07,90.0,1237656576701957107,2,,3,J222409.40-001523.8,,281543964623104,2001.7204,3,25.07,1.613,23.301,0.401,22.014,0.19,21.39,0.153,20.32,0.255,,,,,,,,,,,0,,,,0.158152,336.039299,-0.256659,0.128,0.108,90.0,1237660223137710975,2,,6,J222409.43-001523.9,,281543964623104,2002.8286,3,24.878,1.034,23.796,0.359,22.784,0.267,21.811,0.178,21.637,0.57,,,,,,,,,,,0,,,,0.142524
336.08521,0.843897,21.7748,20.02563,19.261927,18.930933,17.068174,18.27231,17.830782,3.8571737,2.5128725,2.1937523,4.7066245,-999.0,-999.0,-999.0,0,none,J222420.45+005038.0,0.138,0.126,113.0,15.561,14.603,11.101,8.755,,,,0.054,0.073,0.143,,,,,3357101501241001568,0000,0,11nn,AABU,,0.223041,336.085228,0.843899,0.074,0.049,0.0,1237660027177665095,2,,3,J222420.45+005038.0,*,158398662443264,2002.7769,3,23.836,0.916,22.894,0.163,21.523,0.085,20.66,0.057,19.834,0.102,,,,,,,,,,,0,,,,0.065883,336.085228,0.843899,0.074,0.049,0.0,1237660027177665095,2,,3,J222420.45+005038.0,*,158398662443264,2002.7769,3,23.836,0.916,22.894,0.163,21.523,0.085,20.66,0.057,19.834,0.102,,,,,,,,,,,0,,,,0.181788
336.08521,0.843897,21.7331,20.02563,19.261927,18.930933,17.068174,18.27231,17.830782,3.8571737,2.471174,2.1937523,4.664926,-999.0,-999.0,-999.0,0,none,J222420.45+005038.0,0.138,0.126,113.0,15.561,14.603,11.101,8.755,,,,0.054,0.073,0.143,,,,,3357101501241001568,0000,0,11nn,AABU,,0.223041,336.085228,0.843899,0.074,0.049,0.0,1237660027177665095,2,,3,J222420.45+005038.0,*,158398662443264,2002.7769,3,23.836,0.916,22.894,0.163,21.523,0.085,20.66,0.057,19.834,0.102,,,,,,,,,,,0,,,,0.065883,336.085228,0.843899,0.074,0.049,0.0,1237660027177665095,2,,3,J222420.45+005038.0,*,158398662443264,2002.7769,3,23.836,0.916,22.894,0.163,21.523,0.085,20.66,0.057,19.834,0.102,,,,,,,,,,,0,,,,0.181788
336.302538,0.626253,21.8369,20.605837,20.033295,19.3979,17.102247,19.06589,19.020247,2.9155042,1.8036058,2.9310484,4.734654,-999.0,-999.0,-999.0,0,none,J222512.60+003734.5,0.558,0.506,115.0,16.365,16.388,11.959,9.13,,,,0.091,0.309,,,,,,3357100001241031367,0000,0,0nnn,ABUU,,0.188678,336.302561,0.626267,0.116,0.095,0.0,1237660357347639948,2,,3,J222512.61+003734.5,*,316730484195600,2002.8533,3,23.644,0.786,23.603,0.408,22.052,0.18,20.86,0.103,20.754,0.334,,,,,,,,,,,0,,,,0.098613,336.302542,0.626301,0.381,0.131,90.0,1237656577775829704,2,,3,J222512.61+003734.6,*,316730484326672,2001.7204,3,24.122,1.441,23.884,0.584,21.848,0.161,21.227,0.138,21.185,0.466,,,,,,,,,,,0,,,,0.016337
336.341689,-0.329594,21.464,20.499958,19.880795,19.428612,18.812025,19.084314,19.134626,3.3109052,1.5832059,1.0687693,2.6519752,-999.0,-999.0,-999.0,0,none,J222522.00-001946.5,0.382,0.341,124.0,16.857,15.779,11.563,8.97,,,,0.151,0.197,0.201,,,,,3357100001241014261,0000,0,nnnn,BBBU,,0.331592,336.341614,-0.329635,0.081,0.071,90.0,1237653011889259585,2,,3,J222521.98-001946.6,*,105624251662608,2000.7538,3,24.277,1.227,23.21,0.299,21.386,0.083,20.877,0.084,20.125,0.182,,,,,,,,,,,0,,,,0.308888,336.341583,-0.329559,0.112,0.095,90.0,1237660223137841638,2,,3,J222521.97-001946.4,*,2279889437000,2002.8286,3,24.357,1.177,22.763,0.191,21.576,0.115,20.814,0.096,20.508,0.291,,,,,,,,,,,0,,,,0.188637
336.590935,-0.433193,21.656,20.013607,19.480682,19.105747,18.765566,18.705353,18.568567,4.3031173,2.1753175,0.7151164,2.8904338,-999.0,-999.0,-999.0,0,none,J222621.82-002559.4,0.364,0.33,121.0,15.809,15.738,12.548,9.136,,,,0.061,0.172,0.499,,,,,3373100001241007242,00p0,0,0nnn,ABCU,,0.215542,336.590903,-0.433263,0.09,0.079,0.0,1237666407358398788,2,,3,J222621.81-002559.7,,35253360136976,2004.7754,3,24.883,1.664,24.076,0.639,21.675,0.116,20.401,0.056,19.585,0.1,,,,,,,,,,,0,,,,0.275306,336.590903,-0.433263,0.09,0.079,0.0,1237666407358398788,2,,3,J222621.81-002559.7,,35253360136976,2004.7754,3,24.883,1.664,24.076,0.639,21.675,0.116,20.401,0.056,19.585,0.1,,,,,,,,,,,0,,,,0.066142
336.608743,-0.224091,21.3126,19.95645,19.613358,19.182976,18.698317,18.576996,18.527761,2.9652421,1.6992414,0.91504085,2.6142821,-999.0,-999.0,999.0,NIRES080318,?,J222626.09-001326.7,0.327,0.302,132.0,15.67,15.158,11.986,8.423,,,,0.057,0.124,0.31,,,,,3373100001241007143,0000,0,00nn,ABBU,,1.078775,336.60866,-0.224367,0.033,0.031,90.0,1237660025567248615,2,,3,J222626.07-001327.7,*,35253360132368,2002.7769,3,25.267,0.765,22.784,0.135,21.331,0.06,20.412,0.038,20.006,0.103,,,,,,,,,,,0,,,,1.036007,336.608663,-0.224401,0.046,0.046,90.0,1237663525971230919,2,,6,J222626.07-001327.8,*,105622137733136,2003.8088,3,23.102,0.489,22.627,0.128,21.535,0.078,20.352,0.039,19.94,0.108,,,,,,,,,,,0,,,,0.169574
336.99895,0.618998,21.0265,19.658749,19.264458,18.782236,18.350256,18.041807,18.13056,3.043043,1.7620428,0.9142016,2.6762443,-999.0,-999.0,-999.0,0,none,J222759.74+003708.3,0.287,0.256,128.0,15.446,14.953,11.453,8.732,,,,0.051,0.095,0.179,,,,,3373100001241034722,0000,0,00nn,AABU,,0.029682,336.998947,0.619023,0.114,0.102,0.0,1237666649485476380,2,,3,J222759.74+003708.4,,68987912192,2004.8437,3,23.914,1.203,22.641,0.194,20.929,0.078,20.044,0.056,19.663,0.144,,,,,,,,,,,0,,,,0.092168,336.998982,0.619002,0.069,0.057,0.0,1237663527045104420,2,,3,J222759.75+003708.4,*,68987912960,2003.8088,3,22.207,0.258,22.488,0.138,21.094,0.066,20.222,0.047,19.63,0.093,,,,,,,,,,,0,,,,0.08711
337.147008,-0.65988,21.7639,20.312128,19.699232,19.439983,18.732332,17.176493,16.81226,3.1399667,2.0646684,0.96689975,3.031568,-999.0,-999.0,-999.0,NIRES092218,none,J222835.28-003935.5,0.151,0.141,136.0,14.653,13.418,10.45,7.522,,,,0.036,0.039,0.082,0.137,,,,3373100001241004223,0000,0,1111,AAAB,,0.205697,337.147007,-0.659886,0.083,0.07,0.0,1237656567585964868,1,+,3,J222835.28-003935.5,*,2278815695688,2001.7203,3,22.002,0.318,22.606,0.235,21.507,0.118,21.007,0.117,19.896,0.178,,,,0.51742,0.10858,0.49953,,,,,0,,,,0.020937,337.147017,-0.659825,0.156,0.084,0.0,1237653011352716361,2,,3,J222835.28-003935.3,,281543964623104,2000.7538,3,23.127,0.846,23.003,0.304,21.607,0.127,21.041,0.122,20.092,0.188,,,,,,,,,,,0,,,,0.092561
337.364102,0.332162,22.126,20.24262,20.285515,19.436777,18.564192,17.807322,17.590422,3.416784,1.8404844,1.7213229,3.5618072,-999.0,-999.0,0.615,Gemini,QSO,J222927.38+001955.7,0.235,0.209,126.0,15.185,14.274,11.269,8.576,,,,0.047,0.063,0.158,0.343,,,,3373100001241025603,0000,0,10nn,AABB,,0.227348,337.36405,0.332172,0.099,0.084,90.0,1237660236559418502,2,,3,J222927.37+001955.8,*,281543964623616,2002.8314,3,23.015,0.68,23.531,0.425,22.106,0.206,20.768,0.095,20.383,0.293,,,,,,,,,,,0,,,,0.192054,337.364073,0.332215,0.178,0.165,0.0,1237649808379151099,2,,3,J222927.37+001955.9,,281543964623104,1999.768,2,26.817,0.666,23.249,0.559,21.717,0.229,20.569,0.109,20.527,0.463,,,,,,,,,,,0,,,,0.044425
337.918054,0.439999,21.5276,19.894869,19.536808,19.242264,18.790472,17.990324,17.861074,3.3810918,1.9907911,0.74633586,2.7371268,-999.0,-999.0,-999.0,0,none,J223140.33+002623.9,0.409,0.359,124.0,15.877,15.282,11.995,8.846,,,,0.071,0.131,,,,,,3373100001241028855,0000,0,10nn,ABUU,,0.508254,337.918086,0.440045,0.109,0.096,90.0,1237666649485869730,2,,3,J223140.34+002624.1,*,68987912448,2004.8437,2,25.929,0.736,23.103,0.282,21.306,0.103,20.44,0.065,20.045,0.166,,,,,,,,,,,0,,,,0.201563,337.918141,0.440083,0.054,0.046,0.0,1237663479797645941,1,+,3,J223140.35+002624.3,,68987912960,2003.7979,3,25.076,0.922,22.726,0.164,21.368,0.074,20.312,0.046,19.817,0.102,,,,0.57737,0.0544,0.56643,,,,,0,,,,0.091083
338.122231,0.87122,22.4393,19.863876,19.513147,18.918985,18.722,17.447687,16.908815,5.029653,2.926153,0.7911471,3.7173,-999.0,-999.0,1.374,Gemini,QSO,J223229.33+005216.3,0.187,0.171,126.0,15.041,13.556,10.688,8.309,,,,0.044,0.042,0.108,,,,,3388101501241005843,0000,0,000n,AAAU,,0.301467,338.122241,0.871204,0.11,0.108,0.0,1237660224749240648,2,,6,J223229.33+005216.3,,2278815695176,2002.8286,3,22.993,0.447,23.516,0.302,22.298,0.174,21.082,0.099,20.508,0.232,,,,,,,,,,,0,,,,0.068633,338.122253,0.87115,0.098,0.081,90.0,1237660027178517508,2,,6,J223229.34+005216.1,,68987912960,2002.7769,3,24.962,1.012,24.191,0.455,22.334,0.152,21.04,0.078,20.427,0.171,,,,,,,,,,,0,,,,0.165596
338.222663,-0.89446,21.7016,20.312096,20.08417,19.1705,18.798594,18.93794,18.999502,3.0136297,1.6174295,1.2855757,2.9030051,-999.0,-999.0,-999.0,NIRES091818,none,J223253.43-005340.0,0.508,0.477,130.0,16.194,15.591,12.137,8.889,,,,0.088,0.175,0.348,,,,,3388001601241033863,0000,0,0nnn,ABBU,,0.291197,338.222645,-0.894463,0.24,0.087,0.0,1237666660221518282,2,,3,J223253.43-005340.0,*,105624251793752,2004.8464,3,22.644,0.382,23.025,0.243,21.512,0.107,20.747,0.085,20.394,0.234,,,,,,,,,,,0,,,,0.064872,338.222634,-0.8944,0.133,0.127,90.0,1237645876861993055,2,,3,J223253.43-005339.8,*,105622104314128,1998.7167,3,25.173,1.296,25.048,1.125,21.439,0.12,20.655,0.101,22.071,1.236,,,,,,,,,,,0,,,,0.052653
338.627219,0.099228,21.2383,20.152035,19.68024,19.094809,18.551361,18.896025,18.880016,3.2770593,1.5580595,1.1288794,2.6869388,-999.0,-999.0,-999.0,0,none,J223430.53+000557.2,0.549,0.495,116.0,16.322,15.903,11.777,8.89,,,,0.094,0.244,0.269,0.465,,,,3388100001241017557,0000,0,0nnn,ABBC,,0.28366,338.627237,0.099235,0.078,0.065,0.0,1237653012427113519,2,,3,J223430.53+000557.2,,281543964623616,2000.7538,3,25.104,1.744,23.304,0.372,21.178,0.089,20.345,0.063,19.901,0.205,,,,,,,,,,,0,,,,0.069722,338.627257,0.09929,0.191,0.128,90.0,1237650010235994802,2,,3,J223430.54+000557.4,*,68987912448,1999.7901,2,26.174,1.117,22.652,0.293,21.029,0.113,20.451,0.087,19.42,0.152,,,,,,,,,,,0,,,,0.185634
338.734351,0.092002,21.4567,20.116999,19.856535,19.162626,18.82419,18.735205,18.722849,3.243265,1.6001642,1.0323447,2.6325088,-999.0,-999.0,-999.0,0,none,J223456.24+000531.2,0.474,0.408,114.0,15.93,15.993,11.892,8.496,,,,0.076,0.275,,,,,,3388100001241016180,0000,0,1nnn,ABUU,,0.512984,338.734389,0.091968,0.132,0.124,90.0,1237656568660427607,2,,3,J223456.25+000531.0,,140806476402944,2001.7203,3,25.475,1.087,22.76,0.206,21.61,0.117,20.57,0.07,19.786,0.161,,,,,,,,,,,0,,,,0.183823,338.734373,0.091897,0.111,0.076,0.0,1237660026105037988,2,,3,J223456.24+000530.8,*,35255507616528,2002.7769,3,22.846,0.567,23.136,0.29,21.374,0.098,20.34,0.059,19.752,0.152,,,,,,,,,,,0,,,,0.129952
339.727108,-0.78014,21.6493,19.843952,19.63393,19.233133,18.777521,18.080412,18.011179,3.6840703,2.0153692,0.85640895,2.871778,-999.0,-999.0,-999.0,NIRES080318,weak-det,J223854.50-004648.5,0.288,0.265,129.0,15.56,14.786,11.916,8.598,,,,0.054,0.087,0.268,0.327,,,,3403001601241033679,0000,0,00nn,AABB,,0.112631,339.727149,-0.780196,0.107,0.069,0.0,1237656567587079205,2,,3,J223854.51-004648.7,,68987912448,2001.7203,3,23.769,2.291,22.159,0.266,20.71,0.11,19.742,0.073,19.081,0.159,,,,,,,,,,,0,,,,0.249714,339.727149,-0.780196,0.107,0.069,0.0,1237656567587079205,2,,3,J223854.51-004648.7,,68987912448,2001.7203,3,23.769,2.291,22.159,0.266,20.71,0.11,19.742,0.073,19.081,0.159,,,,,,,,,,,0,,,,0.136433
340.665951,-0.646571,22.0036,20.241312,19.875326,19.145342,18.172308,17.212803,16.93403,3.617874,2.1282728,1.7030181,3.8312907,1.34,0.83,0.61,Gemini,NLAGN,J224239.82-003847.6,0.157,0.149,136.0,14.548,13.42,10.47,7.976,,,,0.034,0.045,0.126,0.303,,,,3403100001241001392,0000,0,01nn,AABB,,0.131468,340.665932,-0.646594,0.091,0.068,90.0,1237656576167117629,2,,3,J224239.82-003847.7,,281543964623104,2001.7204,3,25.027,1.307,23.672,0.41,22.304,0.17,21.464,0.115,21.42,0.405,,,,,,,,,,,0,,,,0.106579,340.665932,-0.646594,0.091,0.068,90.0,1237656576167117629,2,,3,J224239.82-003847.7,,281543964623104,2001.7204,3,25.027,1.307,23.672,0.41,22.304,0.17,21.464,0.115,21.42,0.405,,,,,,,,,,,0,,,,0.068573
340.720904,0.891895,21.509,20.023502,20.008501,19.278221,18.817123,18.352617,18.161888,3.0447996,1.5004995,1.1913775,2.691877,-999.0,-999.0,-999.0,0,none,J224253.01+005330.8,0.162,0.149,122.0,15.62,14.918,11.851,8.239,,,,0.056,0.127,0.288,0.292,,,,3403101501241001648,0000,0,1nnn,ABBB,,0.470665,340.720896,0.891907,0.138,0.123,90.0,1237660224750354936,2,,3,J224253.01+005330.8,*,35255507620624,2002.8287,3,23.139,0.698,25.167,0.817,21.859,0.16,20.938,0.115,20.027,0.185,,,,,,,,,,,0,,,,0.052913,340.720995,0.891825,0.088,0.083,0.0,1237663527583613517,2,,3,J224253.03+005330.5,,212936426312,2003.8089,3,23.181,0.869,23.026,0.299,21.078,0.086,20.383,0.073,19.499,0.126,,,,,,,,,,,0,,,,0.073016
341.102021,0.637211,21.7656,20.106691,19.700924,19.13018,18.680605,19.067896,19.115528,3.1202753,2.064676,1.0203189,3.0849948,-999.0,-999.0,0,NIRES092218,star,J224424.48+003813.9,0.475,0.426,122.0,16.205,15.217,11.646,8.995,,,,0.085,0.144,0.243,0.484,,,,3418100001241035312,0000,0,1nnn,ABBC,,0.084405,341.101949,0.637187,0.055,0.044,0.0,1237649911992877503,2,,3,J224424.46+003813.8,*,103347650816,1999.7817,3,21.847,0.298,21.33,0.081,20.269,0.049,19.736,0.046,19.311,0.105,,,,,,,,,,,0,,,,0.273011,341.101949,0.637187,0.055,0.044,0.0,1237649911992877503,2,,3,J224424.46+003813.8,*,103347650816,1999.7817,3,21.847,0.298,21.33,0.081,20.269,0.049,19.736,0.046,19.311,0.105,,,,,,,,,,,0,,,,0.222696
341.125798,0.542013,21.7897,19.885225,19.615976,18.814022,18.8566,17.827799,17.109653,3.6939237,2.173723,0.7593764,2.9330993,-999.0,-999.0,-999.0,0,none,J224430.19+003231.2,0.196,0.183,120.0,15.314,13.679,10.509,8.258,,,,0.046,0.046,0.102,0.228,,,,3418100001241035053,0000,0,00nn,AAAB,,0.283023,341.125834,0.541993,0.06,0.058,0.0,1237653012965098031,2,,3,J224430.20+003231.1,*,68987912704,2000.7538,3,23.609,0.736,22.909,0.186,21.524,0.08,20.715,0.062,20.252,0.141,,,,,,,,,,,0,,,,0.148927,341.125876,0.541995,0.042,0.041,0.0,1237656577777926862,2,,6,J224430.21+003231.1,*,68987912960,2001.7204,3,23.983,0.974,23.084,0.206,21.663,0.084,20.789,0.06,20.221,0.12,,,,,,,,,,,0,,,,0.020005
341.176757,0.232162,21.8584,20.271105,19.961582,19.353455,18.726618,17.940624,18.015509,3.5911176,1.8968179,1.2349643,3.131782,-999.0,-999.0,999.0,NIRES092218,?,J224442.42+001355.7,0.278,0.263,146.0,15.249,14.787,11.906,8.38,,,,0.049,0.134,,,,,,3418100001241021888,0000,0,04nn,ABUU,,0.127456,341.176755,0.232154,0.304,0.168,90.0,1237666661833442299,2,,3,J224442.42+001355.7,*,281543964754176,2004.8465,3,24.24,1.182,23.779,0.427,22.033,0.177,20.67,0.084,19.949,0.189,,,,,,,,,,,0,,,,0.030995,341.176784,0.232162,0.358,0.146,0.0,1237666408434172969,2,,3,J224442.42+001355.7,*,439873639154432,2004.7754,3,26.752,0.516,24.583,0.843,21.515,0.124,20.592,0.076,19.894,0.178,,,,,,,,,,,0,,,,0.033671
341.377824,0.013365,21.7985,20.646494,20.037848,19.316118,18.781353,17.91845,17.8081,3.089853,1.7606523,1.2564944,3.0171466,-999.0,-999.0,-999.0,0,none,J224530.67+000048.1,0.236,0.22,125.0,15.206,14.346,11.723,9.109,,,,0.046,0.071,,,,,,3418100001241020393,0000,0,00nn,AAUU,,0.332727,341.377836,0.013396,0.105,0.089,0.0,1237663479262282540,1,,3,J224530.68+000048.2,,263919566455128,2003.7979,3,24.907,1.209,23.047,0.248,21.589,0.103,21.248,0.111,20.59,0.276,,,,0.34485,0.10099,0.36917,,,,,0,,,,0.120338,341.377836,0.013396,0.105,0.089,0.0,1237663479262282540,1,,3,J224530.68+000048.2,,263919566455128,2003.7979,3,24.907,1.209,23.047,0.248,21.589,0.103,21.248,0.111,20.59,0.276,,,,0.34485,0.10099,0.36917,,,,,0,,,,0.318557
341.608581,0.802219,21.2728,20.21288,19.64929,19.053354,18.640886,18.932909,18.851236,3.3338106,1.6235101,1.0084037,2.6319137,-999.0,-999.0,999.0,NIRES092218,?,J224626.05+004807.9,0.645,0.579,139.0,16.255,15.439,11.548,8.273,,,,0.1,,,,,,,3418101501241004719,0000,0,0nnn,AUUU,,0.512005,341.60859,0.802239,0.101,0.1,90.0,1237645879010984771,2,,3,J224626.06+004808.0,,281640601387264,1998.7167,3,23.407,0.778,22.686,0.203,21.315,0.093,20.64,0.086,20.259,0.237,,,,,,,,,,,0,,,,0.080476,341.608583,0.802279,0.359,0.116,90.0,1237666494857937527,2,,3,J224626.05+004808.2,,217164415232,2004.7919,3,24.264,1.472,22.752,0.292,21.069,0.099,20.567,0.102,19.891,0.189,,,,,,,,,,,0,,,,0.294758
