u,g,r,i,z,ra,dec,flags_r
26.079832,23.497261,21.434338,20.626053,19.988522,268.81594894,0.09486024,2312598683809480720
25.338989,24.985928,22.661041,21.846743,21.667393,268.81626132,0.09395083,4503874807267352
24.063313,22.09757,21.079031,20.379955,22.826309,268.8138564,0.13862037,6755399717912592
25.269915,23.450191,21.284313,20.985746,19.626822,268.8185887,0.14644077,4503599904358672
25.66786,25.108402,23.842447,21.922209,22.7463,268.82075243,0.18533626,9007199296684305
24.198292,24.771408,22.43725,21.610548,22.290333,268.82219477,0.1449876,2310346883987406864
25.219376,24.890362,24.113033,22.23505,20.421757,268.82684896,0.18408264,9007199430902033
23.990902,24.600372,23.155022,21.640705,21.575369,268.8121452,0.12603719,11258999102148633
26.615656,27.329483,21.905725,19.960426,22.788065,268.81676936,0.12568789,2305983746710573329
24.600231,24.274261,23.312201,21.80678,21.301107,268.82357537,0.1714522,2310416977853677585
24.964285,24.447901,22.71427,21.761467,22.256765,268.80683055,0.04944021,2308094809027379216
25.331102,22.769623,21.42112,20.317842,19.826914,268.81281105,0.10521331,6755674587398168
24.682554,25.088314,22.052095,21.110222,20.637699,268.81144277,0.07857802,2310346883987406864
24.562038,23.12748,21.580805,20.841475,20.785618,268.82434417,0.18777057,6755674595819536
26.363119,22.576412,21.490263,20.837727,20.099787,268.82735966,0.18702264,2310346883987406864
24.733688,23.731781,22.060837,21.240705,20.751148,268.82648749,0.18859015,4503874807267344
23.509966,24.455982,22.331692,23.638889,21.319521,268.80852736,0.04581922,4503874773712896
25.63298,24.686493,21.797678,20.903954,20.099379,268.80913967,0.07707871,4503874907930640
25.336903,23.319561,21.239035,20.658554,20.197809,268.8155467,0.10242229,6755674587430928
23.818533,23.158028,21.893194,21.10708,20.466158,268.81620277,0.08145333,4503874773712896
24.567877,23.588984,22.45331,22.018602,21.77198,268.81665632,0.10858552,4503874907930624
23.006186,24.172478,23.131361,21.657021,20.771622,268.81035465,0.04353114,2310416977862066449
25.282225,23.828016,22.686666,21.535023,20.509218,268.81295509,0.13589464,134218241
24.757891,25.119301,24.806477,22.422651,22.779743,269.10625554,0.13890172,9007199431033105
24.634653,25.114374,21.785858,20.562647,22.826891,269.11147827,0.13379425,4503599929524240
25.668394,24.054756,22.116745,20.750904,20.21031,269.12018354,0.19701403,4503874807267344
25.519051,25.633081,23.541376,21.955799,22.3687,269.12107549,0.19831533,167804945
22.907536,22.443188,21.579933,21.015049,20.228745,269.09642897,0.07977943,2312598683801124880
25.225086,23.087103,21.75758,20.861616,20.02187,269.10416612,0.09755393,4503874807267344
23.38147,24.001324,21.263626,20.769352,20.281599,269.10640389,0.15832052,2310346883987439632
25.347929,23.274609,21.841249,21.1563,20.651659,269.11592516,0.18818626,2310346883987406864
24.928839,24.930975,23.25704,22.33882,22.305187,269.11954013,0.20902096,4573968673706001
26.053465,24.794859,22.892876,21.883387,20.966278,269.09557293,4.5320804E-3,2310434570048242193
25.35508,24.04863,21.854729,21.20026,22.095903,269.10116316,0.0126949,2310346883987406864
25.395222,24.321466,23.18269,21.511942,20.540079,269.09919693,0.01399115,1099545346065
24.54936,24.852192,23.265079,24.505821,22.126362,269.09748491,0.01887879,2310346884121624592
23.690119,24.897879,24.632874,21.552353,19.986217,269.10316013,0.10173892,2314850208477012241
23.960699,25.223728,23.860638,21.195766,21.321236,269.10307359,0.06268715,2305843009213726737
25.543522,23.566973,21.531538,20.592367,19.912436,269.10215308,0.05227962,2310346883987406864
24.108675,25.536469,23.144516,21.739862,20.25992,269.10177194,0.05438635,2310416977862066449
24.686541,24.346392,24.364368,21.465599,20.403765,269.10817218,0.10442593,2305843009222230289
24.447451,23.810909,22.209312,21.700645,20.705414,269.11019028,0.17257941,4503874807267344
25.347561,23.577185,21.358992,20.528128,19.611019,269.10673631,0.11684702,2310346883987537936
23.14875,23.271702,21.496244,20.855762,20.543261,269.09794039,0.01039295,2312598683801092112
25.355438,23.624365,21.511679,20.530069,20.088015,269.09886342,0.1060629,2312598683801092112
23.657598,25.190676,24.23488,21.549973,20.279081,269.10201629,1.07786016E-3,2314850208611041553
24.53701,24.881697,22.655748,21.964401,22.68907,269.11443241,0.14943707,2312598683943731216
24.025269,23.488459,21.998863,20.984943,20.103964,269.11453495,0.15693851,6755674595787032
23.209608,22.98283,22.235287,21.759846,20.934593,269.09760786,0.09156747,4503874773712896
24.750717,23.794649,22.264727,22.755375,23.569393,269.09864783,0.07412461,4503874773712896
25.100019,24.048264,22.152126,21.635099,20.83544,269.09921953,0.04936216,4503874773712896
26.261318,24.060486,22.093739,21.737648,21.063799,269.10589245,0.09764779,4503874907930624
23.903193,23.123688,22.197845,21.656057,22.646637,269.11362517,0.18297155,2310346883987406864
25.648617,25.7295,22.475636,21.511877,20.820065,269.10972776,0.14086937,1
23.033203,26.014772,23.891893,24.014292,20.308435,269.11221388,0.16988502,9007199397347585
23.479513,22.868246,22.053829,20.955854,20.76329,269.54509146,0.0826002,2310346884122279996
25.537472,24.178072,22.943018,21.675129,20.842556,269.54063744,0.01793905,4573968681926673
24.612352,24.583681,21.739307,21.084539,21.02174,269.54233903,0.03536579,2310346883987406864
24.230572,25.039225,23.156542,22.364931,23.116364,269.5403161,0.03840893,4503874807267344
24.105993,24.831385,22.928717,21.611956,21.321125,269.54506282,0.03558743,33984529
24.172079,24.532871,24.154074,22.890734,21.919945,269.54296531,0.04075801,9007199297098001
26.379383,29.659172,21.604021,15.697391,26.984133,269.55279413,0.02188725,8818705
24.158987,24.325632,22.457037,21.372458,22.251022,269.5469609,0.02536085,4503874807267344
25.643391,26.215082,23.365335,21.941046,21.055346,269.54353059,0.0186681,49609964947243025
25.781794,23.339695,22.811764,22.567028,21.914291,269.55371736,0.01663555,4503874807267352
23.40786,24.935461,24.442583,22.436026,22.478325,269.54394259,0.02067036,153122387507155217
24.6581,24.974743,24.747999,22.361534,22.519224,269.54544885,0.0255863,9007199431332113
24.942282,25.390976,25.946955,22.831417,22.363657,269.55102309,0.02639763,9008298909405457
24.391474,25.443529,25.522406,22.853912,22.928282,269.5438931,0.02171162,9008298909405457
25.158537,23.594776,22.408657,21.990053,21.546011,268.14062603,0.06383132,4503874773712896
23.146955,23.510956,21.837753,21.112066,20.520546,268.14522146,0.12766101,4503874773712896
25.912867,23.820114,22.378197,21.461843,21.361704,268.15296266,0.13211008,4503874773712896
24.618416,25.110399,22.105211,20.865913,20.621336,268.50115304,0.16890479,4503874808446992
24.080017,23.575077,22.429104,21.54221,21.394018,268.49623928,0.08685535,4503599929360400
25.192459,24.088524,23.535748,21.681808,20.984396,268.49910969,0.08127156,13581167936667921
24.66622,23.480129,22.770401,21.715694,22.595724,268.49960426,0.08294311,4521466993442832
25.6859,23.568014,23.779161,21.549381,22.844124,268.49894597,0.08008097,9007199431332121
26.730381,26.521395,24.074003,21.972584,21.335695,268.5001144,2.32554149E-4,13511074204647728
24.393509,24.016485,23.203377,21.639563,22.612751,268.4959165,0.06555261,47287796263584025
26.282902,25.002636,23.208057,22.071571,21.346252,268.49600061,0.06734679,13581167928279057
24.1642,23.43902,21.432993,20.400442,19.678274,268.50073987,0.09635706,6755674620952600
24.580988,24.261171,22.399847,21.594805,20.636856,268.4973972,0.094606,49539871089361424
24.362999,23.834066,22.739573,21.400469,22.050076,268.49950157,0.09541043,41943313
23.520468,23.216291,22.104753,21.691977,21.729315,268.50180091,0.05173336,6755674620952600
23.568979,25.126316,23.327219,22.016857,22.234837,268.50144865,0.05319235,9007199296684305
25.567669,23.347769,22.118793,21.52453,20.800686,268.50025928,0.03795204,6755674629341200
24.799747,24.483667,23.031967,22.040539,22.064966,268.50164649,0.06292767,4573968673538065
24.798185,23.721573,22.418175,21.955282,22.653484,268.49828916,0.06970448,6755674620985360
24.632624,24.1001,22.836296,21.390982,20.056957,268.50698498,0.18297277,9007199397347609
25.061825,24.962591,24.322771,21.991114,21.804863,268.5047762,0.19217423,9007199422513169
24.475542,22.411064,21.480608,21.155235,21.156914,268.49501942,0.0165171,6755674620952600
24.505693,25.14925,22.161921,21.28581,20.590874,268.49488772,0.01452632,2310346883987537936
24.0348,25.232899,21.918629,20.867062,19.99193,268.50128183,0.10523714,2312598408923316240
23.701899,25.723993,23.776997,21.560648,21.825632,268.50490562,0.1985354,2314850208468443153
24.282713,24.286518,23.334148,22.163435,22.483789,268.50621454,0.19483267,2251799847239705
23.980923,25.524876,23.207317,22.030544,21.748644,268.50823304,0.17445859,4573968673538065
25.780041,23.490406,22.411617,21.659121,21.055731,268.50097311,0.06715767,4503874773712896
25.544001,23.576401,22.56422,20.415829,19.589357,268.49568154,0.08068653,142639361
22.739279,23.305977,21.634478,20.781452,20.760397,268.82924891,0.03024548,6755674620952600
23.619856,24.72521,22.434492,20.642351,20.67065,268.82994546,0.10747653,4503874807267344
23.912222,24.935825,22.258863,21.156649,20.598669,268.83528675,0.10750634,9007199297081617
25.684204,24.26005,23.041433,21.921144,21.547302,268.83344278,0.10205163,49609964947243025
24.896194,25.203726,24.690119,22.079666,21.974541,268.83122633,0.10067702,9147936886100241
24.182076,24.879704,23.302414,21.540514,21.428373,268.82589822,0.06659941,33689617
25.507441,24.571112,21.594931,20.433712,19.442066,268.82456769,0.05866068,2312598683801092112
24.518337,24.72064,23.677504,21.723837,22.468048,268.83819368,0.13024178,2312598683809480984
25.532618,24.075788,22.107275,21.615524,21.259727,268.82358175,0.04352626,2310346883987406864
24.828634,24.845648,21.387112,20.710897,20.654961,268.84662335,0.19935592,2312598683801092112
25.481411,22.609364,21.968565,21.441553,22.795931,268.82637903,0.02813802,4503874782101760
25.248487,25.931211,22.572279,21.492559,20.560474,268.82538037,0.04037107,142606593
24.906841,23.691132,22.678915,21.796278,21.733669,268.82755748,0.06425748,9007199388958721
24.481901,23.628345,22.481932,21.42765,20.871059,268.8327509,0.07586564,6825768453668881
24.050306,24.723745,23.980408,21.54974,20.763571,268.83314964,0.13456367,9007199397347585
23.450668,24.250425,22.471455,21.713022,21.354269,268.83318435,0.11790121,142606593
26.546474,23.32568,24.807119,23.012667,19.705639,269.11527632,0.12923351,13511074171490608
24.358635,25.114031,21.836798,20.040472,20.123175,269.12014228,0.12794307,4503874807267344
25.06768,25.115332,21.385756,20.618256,22.828249,269.11590945,0.13750233,4503599929393168
23.27541,25.11438,21.084333,20.375416,22.826897,269.11385366,0.13226426,4503874807300112
24.055573,25.114618,21.49995,20.729586,22.826899,269.11700956,0.12990396,4503874807300112
23.462011,24.687778,21.310558,19.873613,18.782648,269.12009447,0.14128068,4503599895838736
23.340393,24.409149,22.341541,21.881561,21.964756,269.1292476,0.18186142,2310346883987440144
23.771706,23.852444,21.968662,21.751461,20.584139,269.10561667,0.01696342,2310346883987406864
23.422688,23.529526,22.436022,22.72732,21.642836,269.1083948,0.06500619,4503874807267344
24.253496,22.671387,21.982134,21.766718,22.616179,269.10923028,0.08060011,2310346883987406864
24.365644,24.258329,23.729521,21.983356,20.579037,269.10953105,0.07907015,9007199288295441
24.14007,25.093283,23.663877,22.31345,21.568787,269.11025479,0.07519374,41943313
23.897469,25.443462,22.470251,21.279434,20.36149,269.12012,0.15874309,2310346609252106256
23.566681,25.492426,23.627691,22.31888,21.86911,269.12156855,0.16487907,1099679563801
24.332436,24.428799,22.233253,20.981464,20.073425,269.12585155,0.17603378,2310346884121624592
26.480978,25.196314,23.205336,22.359217,21.709034,269.12417427,0.17497624,13581167936667921
23.696562,23.871515,22.58301,21.566246,21.924658,269.12864749,0.19288886,2310346883987406864
24.396864,24.057518,22.317665,21.740519,20.841139,269.1300374,0.19102703,2310346883995828496
25.434784,25.352991,22.99111,22.620684,21.468939,269.12861427,0.2010462,4573968673538065
24.403339,22.245987,21.21636,20.62141,20.102623,269.10861576,0.10337456,4503599895937040
24.689514,23.242336,21.910305,21.361034,20.624113,269.11029982,0.10598957,49539871080972304
25.424681,24.470915,22.304306,21.68997,21.463823,269.10955302,0.04720544,2357634680083186192
23.970526,24.086813,23.263117,22.089521,21.534838,269.11078225,0.11590572,4575068193685777
24.799706,23.530066,22.947603,21.42939,20.493689,269.12223061,0.18687709,2310416977853677585
24.142202,24.975597,23.542463,22.298193,21.747217,269.1222434,0.13592042,11258999236374545
24.091246,24.920002,24.787165,22.041941,20.400261,269.10665222,0.08228183,9007199431033105
24.476376,25.345081,22.299969,21.607924,20.571781,269.11091428,0.01988171,2312598683801092112
24.573727,25.69149,22.611574,21.345694,20.477234,269.11202842,0.03696969,2310346883987406864
24.283379,22.487221,21.115389,20.42564,19.738695,269.12227633,0.14126942,6755674595819536
24.045483,22.601315,21.394817,20.789398,20.243446,269.12613318,0.2036848,6755674587398160
23.246346,22.388168,21.399483,20.945139,21.215219,269.12743368,0.18353784,2312598683801092112
25.061735,23.640894,21.611414,20.753088,20.075209,269.12784371,0.17065602,2310346883987406864
23.457314,23.737886,22.303207,21.798471,21.003815,269.10821653,0.03481022,4503874773712896
23.828947,23.576738,21.7246,21.341274,20.747461,269.11019807,0.04156861,4503874773712896
25.134325,22.987095,21.362329,20.546661,19.810158,269.11039551,0.01267242,4503874773712896
25.540291,24.011988,22.3223,21.531563,20.346794,269.11127408,0.01796392,4503874773712896
25.01252,24.715466,22.505379,21.656054,21.022005,269.11365798,0.0482379,2310346883987406864
23.916912,23.04538,22.063841,21.692028,20.788101,269.11373991,0.10198674,2312598683801092112
23.570114,23.24519,21.541416,20.450926,19.295258,269.11721172,0.10194969,6755674587398168
22.972052,23.225679,22.643698,21.334925,20.56642,269.11865813,0.14949707,6826043339964689
23.395447,22.930075,21.728775,21.137604,20.954527,269.11746173,0.16409837,4503874773712896
24.245293,24.268055,22.6052,20.996422,20.135555,269.10268631,0.01588449,1
25.450251,24.645981,23.325665,21.333141,20.198252,269.10941117,0.09441038,45035996407939073
24.664789,23.290558,21.745174,20.828953,20.014414,269.57166728,0.0568869,6755399743045648
26.344841,22.966829,21.564651,20.840494,19.177559,269.58141043,0.05806307,4503874773712912
24.05164,23.075443,21.90085,21.367102,21.219336,269.56677168,0.06039612,4503874807300120
23.492819,22.901707,21.6381,21.181574,20.820482,269.57508892,0.05851617,2310346883987406864
25.10858,24.653437,22.989046,21.907356,21.817278,269.57585336,0.0493869,4573968673570833
25.975819,25.569864,23.12689,21.762405,21.287264,269.5759489,0.0650805,1099545579537
24.569859,25.543116,25.167429,16.672348,23.031921,269.59478342,0.17344872,13510799294628144
24.640703,25.117292,24.801571,21.637392,22.830318,269.60138505,0.17806943,13510799294632240
24.634651,25.174805,21.829643,20.804365,19.721415,269.59840006,0.18085726,4503874774761488
24.763765,22.035973,24.802208,19.649082,20.291374,269.05697722,0.11085676,13510799293186352
25.451502,23.107965,21.44902,20.542824,20.211967,269.05793827,0.13105298,4503599929360400
24.677565,25.775581,22.570967,21.819475,21.430466,269.05865604,0.13241187,4503874807267344
23.466764,24.247242,24.529718,21.256773,20.394194,269.05367875,0.07620981,2314850208611209489
23.561329,24.064547,24.354389,21.987787,21.424109,269.0539184,0.07322941,9007199431069969
24.426889,25.272402,23.796421,22.096945,21.573517,269.05392496,0.07172203,9007199397515537
22.694338,23.371376,21.612768,20.517593,19.965921,269.07196258,0.20531148,2310416977853677585
23.763247,24.111454,22.297813,21.716282,22.271908,269.07255022,0.20705272,2310346884121624592
23.330975,25.315361,23.953363,22.071821,21.332731,269.06533295,0.16772455,9008298808443153
24.990831,23.102041,21.418352,20.576723,19.989538,269.05514544,0.08675735,2312598683801092112
24.867138,24.444078,22.376457,21.684689,21.00502,269.05956157,0.12517708,6755674755170328
23.797916,23.865751,22.511341,22.327024,21.15033,269.06458024,0.20245678,4503874815655952
26.122528,23.42474,21.933901,20.960302,20.152706,269.04700641,0.08754216,49539871047417856
25.137939,22.738163,21.67831,20.855118,20.740147,269.04858568,0.06378048,6755674587398160
23.791399,24.238224,22.022507,21.615301,20.900822,269.05164137,0.08780292,4503874907930624
